20190914,Barnet,BAR,1,Maidenhead Utd,MAID,0
20190914,Barrow,BRW,3,Solihull Moors,SOL,0
20190914,Chesterfield,CHES,1,Torquay United,TQU,0
20190914,Dagenham & Redbridge,D&R,3,Hartlepool United,HART,1
20190914,Dover,DOV,1,Chorley,CHO,1
20190914,Eastleigh,ELH,1,Bromley,BROM,1
20190914,Harrogate Town,HAR,0,Boreham Wood,BOR,0
20190914,Notts County,NOTT,1,FC Halifax Town,HAL,0
20190914,Stockport County,STO,1,Aldershot Town,ALD,2
20190914,Woking,WOK,2,Ebbsfleet United,EBB,2
20190914,Yeovil Town,YEO,3,AFC Fylde,FYL,2
20190914,Wrexham,WRX,1,Sutton United,SUT,1
20190907,Aldershot Town,ALD,1,Barrow,BRW,2
20190907,Boreham Wood,BOR,3,Dover,DOV,1
20190907,Bromley,BROM,2,Chesterfield,CHES,1
20190907,Chorley,CHO,3,Stockport County,STO,0
20190907,Ebbsfleet United,EBB,1,Eastleigh,ELH,1
20190907,FC Halifax Town,HAL,0,Yeovil Town,YEO,2
20190907,Maidenhead Utd,MAID,0,Dagenham & Redbridge,D&R,1
20190907,Sutton United,SUT,1,Notts County,NOTT,1
20190907,Torquay United,TQU,4,Harrogate Town,HAR,2
20190907,Hartlepool United,HART,1,Woking,WOK,1
20190904,Dagenham & Redbridge,D&R,1,Bromley,BROM,1
20190903,Barrow,BRW,0,Hartlepool United,HART,1
20190903,Chesterfield,CHES,2,FC Halifax Town,HAL,3
20190903,Dover,DOV,1,Ebbsfleet United,EBB,1
20190903,Eastleigh,ELH,2,Boreham Wood,BOR,0
20190903,Harrogate Town,HAR,2,Chorley,CHO,0
20190903,Notts County,NOTT,0,Solihull Moors,SOL,0
20190903,Stockport County,STO,2,AFC Fylde,FYL,1
20190903,Woking,WOK,1,Torquay United,TQU,1
20190903,Wrexham,WRX,2,Maidenhead Utd,MAID,2
20190903,Yeovil Town,YEO,1,Sutton United,SUT,0
20190831,Bromley,BROM,2,AFC Fylde,FYL,2
20190831,Chesterfield,CHES,1,Dagenham & Redbridge,D&R,1
20190831,Eastleigh,ELH,1,Barnet,BAR,2
20190831,Ebbsfleet United,EBB,1,Aldershot Town,ALD,2
20190831,FC Halifax Town,HAL,2,Solihull Moors,SOL,1
20190831,Harrogate Town,HAR,0,Dover,DOV,2
20190831,Sutton United,SUT,0,Maidenhead Utd,MAID,3
20190831,Torquay United,TQU,1,Hartlepool United,HART,2
20190831,Woking,WOK,3,Barrow,BRW,2
20190831,Wrexham,WRX,1,Stockport County,STO,2
20190831,Yeovil Town,YEO,3,Notts County,NOTT,1
20190831,Chorley,CHO,1,Boreham Wood,BOR,3
20190826,AFC Fylde,FYL,0,Harrogate Town,HAR,0
20190826,Aldershot Town,ALD,1,Sutton United,SUT,1
20190826,Barnet,BAR,2,Torquay United,TQU,2
20190826,Barrow,BRW,1,FC Halifax Town,HAL,2
20190826,Boreham Wood,BOR,1,Ebbsfleet United,EBB,2
20190826,Dagenham & Redbridge,D&R,3,Yeovil Town,YEO,2
20190826,Dover,DOV,1,Woking,WOK,2
20190826,Hartlepool United,HART,4,Wrexham,WRX,2
20190826,Maidenhead Utd,MAID,1,Bromley,BROM,2
20190826,Notts County,NOTT,5,Chorley,CHO,1
20190826,Stockport County,STO,2,Chesterfield,CHES,0
20190826,Solihull Moors,SOL,1,Eastleigh,ELH,2
20190824,Bromley,BROM,1,Boreham Wood,BOR,0
20190824,Chesterfield,CHES,2,Barrow,BRW,2
20190824,Chorley,CHO,0,Hartlepool United,HART,0
20190824,Eastleigh,ELH,1,Dagenham & Redbridge,D&R,1
20190824,Ebbsfleet United,EBB,2,Notts County,NOTT,2
20190824,FC Halifax Town,HAL,4,AFC Fylde,FYL,1
20190824,Harrogate Town,HAR,2,Stockport County,STO,1
20190824,Sutton United,SUT,1,Dover,DOV,2
20190824,Woking,WOK,2,Solihull Moors,SOL,0
20190824,Wrexham,WRX,1,Barnet,BAR,1
20190824,Yeovil Town,YEO,1,Maidenhead Utd,MAID,2
20190824,Torquay United,TQU,2,Aldershot Town,ALD,0
20190818,Notts County,NOTT,1,Wrexham,WRX,1
20190817,AFC Fylde,FYL,1,Woking,WOK,4
20190817,Aldershot Town,ALD,1,FC Halifax Town,HAL,1
20190817,Barnet,BAR,2,Chesterfield,CHES,2
20190817,Boreham Wood,BOR,0,Sutton United,SUT,1
20190817,Dagenham & Redbridge,D&R,4,Harrogate Town,HAR,2
20190817,Dover,DOV,1,Torquay United,TQU,2
20190817,Hartlepool United,HART,2,Bromley,BROM,3
20190817,Maidenhead Utd,MAID,4,Chorley,CHO,1
20190817,Solihull Moors,SOL,2,Ebbsfleet United,EBB,1
20190817,Stockport County,STO,2,Eastleigh,ELH,0
20190817,Barrow,BRW,1,Yeovil Town,YEO,0
20190813,Aldershot Town,ALD,0,Bromley,BROM,1
20190813,Barnet,BAR,0,Dover,DOV,1
20190813,Chesterfield,CHES,1,Woking,WOK,2
20190813,Chorley,CHO,1,Solihull Moors,SOL,6
20190813,Dagenham & Redbridge,D&R,0,Boreham Wood,BOR,3
20190813,Eastleigh,ELH,1,Sutton United,SUT,1
20190813,Ebbsfleet United,EBB,1,Yeovil Town,YEO,3
20190813,Harrogate Town,HAR,0,Notts County,NOTT,2
20190813,Hartlepool United,HART,2,AFC Fylde,FYL,2
20190813,Stockport County,STO,3,Barrow,BRW,2
20190813,Torquay United,TQU,0,Maidenhead Utd,MAID,2
20190813,Wrexham,WRX,1,FC Halifax Town,HAL,0
20190810,AFC Fylde,FYL,1,Ebbsfleet United,EBB,0
20190810,Barrow,BRW,2,Eastleigh,ELH,0
20190810,Boreham Wood,BOR,2,Chesterfield,CHES,2
20190810,Bromley,BROM,3,Torquay United,TQU,3
20190810,Dover,DOV,2,Wrexham,WRX,1
20190810,FC Halifax Town,HAL,1,Dagenham & Redbridge,D&R,0
20190810,Maidenhead Utd,MAID,0,Hartlepool United,HART,1
20190810,Solihull Moors,SOL,2,Aldershot Town,ALD,1
20190810,Sutton United,SUT,2,Chorley,CHO,2
20190810,Woking,WOK,1,Harrogate Town,HAR,0
20190810,Yeovil Town,YEO,1,Stockport County,STO,1
20190810,Notts County,NOTT,1,Barnet,BAR,2
20190806,AFC Fylde,FYL,0,Chorley,CHO,0
20190806,Barrow,BRW,0,Harrogate Town,HAR,3
20190806,Boreham Wood,BOR,2,Wrexham,WRX,2
20190806,Bromley,BROM,3,Ebbsfleet United,EBB,1
20190806,Dover,DOV,1,Dagenham & Redbridge,D&R,2
20190806,FC Halifax Town,HAL,2,Hartlepool United,HART,0
20190806,Maidenhead Utd,MAID,1,Chesterfield,CHES,1
20190806,Notts County,NOTT,1,Stockport County,STO,1
20190806,Solihull Moors,SOL,3,Torquay United,TQU,0
20190806,Sutton United,SUT,1,Barnet,BAR,1
20190806,Woking,WOK,0,Aldershot Town,ALD,1
20190806,Yeovil Town,YEO,1,Eastleigh,ELH,0
20190803,Stockport County,STO,0,Maidenhead Utd,MAID,1
20190803,Aldershot Town,ALD,1,AFC Fylde,FYL,2
20190803,Barnet,BAR,1,Yeovil Town,YEO,0
20190803,Chesterfield,CHES,1,Dover,DOV,2
20190803,Chorley,CHO,0,Bromley,BROM,0
20190803,Dagenham & Redbridge,D&R,0,Woking,WOK,2
20190803,Eastleigh,ELH,1,Notts County,NOTT,0
20190803,Ebbsfleet United,EBB,1,FC Halifax Town,HAL,4
20190803,Harrogate Town,HAR,2,Solihull Moors,SOL,2
20190803,Hartlepool United,HART,1,Sutton United,SUT,3
20190803,Torquay United,TQU,2,Boreham Wood,BOR,1
20190803,Wrexham,WRX,2,Barrow,BRW,1
20200314,AFC Fylde,FYL,1,Aldershot Town,ALD,0
20200314,Dover,DOV,1,Chesterfield,CHES,1
20200314,Maidenhead Utd,MAID,1,Stockport County,STO,2
20200314,Notts County,NOTT,4,Eastleigh,ELH,0
20200314,Sutton United,SUT,1,Hartlepool United,HART,1
20200314,FC Halifax Town,HAL,0,Ebbsfleet United,EBB,1
