Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
40144-8887,W,Ryan,Ryan Reaves,Reaves,4.16000010172526,15,3000,VGK@CBJ,VGK,CBJ,,,,,
40144-39677,W,Brendan,Brendan Gaunce,Gaunce,10.40000025431315,3,3000,BOS@MON,BOS,MON,,,,,
40144-39714,W,Charles,Charles Hudon,Hudon,4.590624809265137,32,3000,BOS@MON,MON,BOS,,,,,
40144-103211,W,Robert,Robert Carpenter,Carpenter,0,0,3000,OTT@NYI,NYI,OTT,O,Shoulder,,,
40144-62254,W,Kyle,Kyle Rau,Rau,3.4666665395100913,6,3000,MIN@ANH,MIN,ANH,,,,,
40144-82757,W,Erik,Erik Foley,Foley,0,0,3000,STL@VAN,STL,VAN,O,Concussion,,,
40144-97096,C,Isac,Isac Lundestrom,Lundestrom,2.133333365122477,3,3000,MIN@ANH,ANH,MIN,,,,,
40144-62293,C,Matthew,Matthew Peca,Peca,4.707692464192708,39,3000,BOS@MON,MON,BOS,,,,,
40144-62295,W,Jonny,Jonny Brodzinski,Brodzinski,5.333333333333333,3,3000,CHI@SJ,SJ,CHI,,,,,
40144-97118,W,Joel,Joel Teasdale,Teasdale,0,0,3000,BOS@MON,MON,BOS,,,,,
40144-103262,C,Nico,Nico Sturm,Sturm,7.199999809265137,2,3000,MIN@ANH,MIN,ANH,,,,,
40144-66404,C,Vladislav,Vladislav Kamenev,Kamenev,2.6666666666666665,3,3000,COL@DAL,COL,DAL,,,,,
40144-62310,C,Tanner,Tanner Kero,Kero,0,0,3000,COL@DAL,DAL,COL,,,,,
40144-82808,W,Brett,Brett Seney,Seney,4.4490194881663605,51,3000,NJ@WPG,NJ,WPG,,,,,
40144-9085,C,Cal,Cal O'Reilly,O'Reilly,0,0,3000,CAR@PHI,PHI,CAR,,,,,
40144-82842,W,Dylan,Dylan Sikura,Sikura,4.945454452977036,33,3000,CHI@SJ,CHI,SJ,,,,,
40144-82852,W,Eric,Eric Robinson,Robinson,2.3384615091177134,13,3000,VGK@CBJ,CBJ,VGK,,,,,
40144-15270,W,Sven,Sven Baertschi,Baertschi,9.273077157827524,26,3000,STL@VAN,VAN,STL,,,,,
40144-54200,W,Ryan,Ryan Carpenter,Carpenter,4.83076917208158,13,3000,CHI@SJ,CHI,SJ,,,,,
40144-97224,W,Oliver,Oliver Wahlstrom,Wahlstrom,2.5142857687813893,7,3000,OTT@NYI,NYI,OTT,,,,,
40144-97233,W,Jesper,Jesper Boqvist,Boqvist,2.133333365122477,3,3000,NJ@WPG,NJ,WPG,,,,,
40144-11225,W,Dale,Dale Weise,Weise,4.635293997970282,51,3000,BOS@MON,MON,BOS,,,,,
40144-11237,W,Zac,Zac Rinaldo,Rinaldo,2.53913050112517,23,3000,ARI@CGY,CGY,ARI,,,,,
40144-15333,W,Antoine,Antoine Roussel,Roussel,7.667692213792067,65,3000,STL@VAN,VAN,STL,O,Knee,,,
40144-62442,W,Markus,Markus Hannikainen,Hannikainen,3.8181818181818183,44,3000,VGK@CBJ,CBJ,VGK,,,,,
40144-9196,W,Matt,Matt Martin,Martin,6.171428680419922,7,3000,OTT@NYI,NYI,OTT,IR,Lower body,,,
40144-37884,C,Ben,Ben Street,Street,4.60952395484561,21,3000,NJ@WPG,NJ,WPG,,,,,
40144-68609,W,Nick,Nick Lappin,Lappin,2.0363636016845703,11,3000,STL@VAN,STL,VAN,,,,,
40144-37894,W,Jayson,Jayson Megna,Megna,1.6000000635782878,3,3000,COL@DAL,COL,DAL,,,,,
40144-21521,W,Phil,Phil Varone,Varone,3.2510638947182513,47,3000,BOS@MON,MON,BOS,,,,,
40144-68645,W,MacKenzie,MacKenzie MacEachern,MacEachern,5.099999904632568,8,3000,STL@VAN,STL,VAN,,,,,
40144-68651,W,Kalle,Kalle Kossila,Kossila,4.300000190734863,8,3000,LA@TOR,TOR,LA,,,,,
40144-66605,W,Zach,Zach Senyshyn,Senyshyn,9.199999809265137,2,3000,BOS@MON,BOS,MON,,,,,
40144-82993,W,Joey,Joey Anderson,Anderson,5,34,3000,NJ@WPG,NJ,WPG,,,,,
40144-66617,W,Michael,Michael Bunting,Bunting,4.320000076293946,5,3000,ARI@CGY,ARI,CGY,,,,,
40144-66642,W,Austin,Austin Wagner,Wagner,6.254545731977983,11,3000,LA@TOR,LA,TOR,,,,,
40144-9325,W,Patrick,Patrick Eaves,Eaves,1.5999999727521623,7,3000,MIN@ANH,ANH,MIN,O,Undisclosed,,,
40144-66675,W,Daniel,Daniel Sprong,Sprong,7.379364982483879,63,3000,MIN@ANH,ANH,MIN,,,,,
40144-66678,C,Nicolas,Nicolas Roy,Roy,16.799999237060547,1,3000,VGK@CBJ,VGK,CBJ,,,,,
40144-11401,W,Gabriel,Gabriel Bourque,Bourque,4.426666768391927,15,3000,NJ@WPG,WPG,NJ,,,,,
40144-66734,C,J.C.,J.C. Beaudin,Beaudin,1.6,5,3000,OTT@NYI,OTT,NYI,,,,,
40144-103624,W,Brandon,Brandon Duhaime,Duhaime,0,0,3000,MIN@ANH,MIN,ANH,,,,,
40144-21710,W,J.T.,J.T. Brown,Brown,3.414285659790039,56,3000,MIN@ANH,MIN,ANH,,,,,
40144-54518,W,Patrick,Patrick Brown,Brown,0,0,3000,VGK@CBJ,VGK,CBJ,,,,,
40144-70910,C,Michael,Michael McLeod,McLeod,3.0476190476190474,21,3000,NJ@WPG,NJ,WPG,,,,,
40144-70920,C,German,German Rubtsov,Rubtsov,2.4000000953674316,2,3000,CAR@PHI,PHI,CAR,,,,,
40144-70927,C,Trent,Trent Frederic,Frederic,2.346666717529297,15,3000,BOS@MON,BOS,MON,,,,,
40144-62817,W,Blake,Blake Pietila,Pietila,2.9473684210526314,19,3000,MIN@ANH,ANH,MIN,,,,,
40144-103805,W,Danil,Danil Yurtaykin,Yurtaykin,1.600000023841858,4,3000,CHI@SJ,SJ,CHI,,,,,
40144-107990,W,Joel,Joel Kiviranta,Kiviranta,0,0,3000,COL@DAL,DAL,COL,,,,,
40144-107995,W,Andrei,Andrei Chibisov,Chibisov,0,0,3000,NJ@WPG,WPG,NJ,,,,,
40144-107994,C,Eetu,Eetu Luostarinen,Luostarinen,0,0,3000,CAR@PHI,CAR,PHI,,,,,
40144-58906,W,Chase,Chase De Leo,De Leo,6.400000095367432,1,3000,MIN@ANH,ANH,MIN,,,,,
40144-54816,W,Max,Max McCormick,McCormick,2.914285659790039,14,3000,CAR@PHI,CAR,PHI,,,,,
40144-13932,W,Matt,Matt Read,Read,3.7999998728434243,12,3000,LA@TOR,TOR,LA,,,,,
40144-104139,C,Mikael,Mikael Hakkarainen,Hakkarainen,0,0,3000,CHI@SJ,CHI,SJ,,,,,
40144-104141,C,Tim,Tim Soderlund,Soderlund,0,0,3000,CHI@SJ,CHI,SJ,,,,,
40144-42795,W,Michael,Michael McCarron,McCarron,0,0,3000,BOS@MON,MON,BOS,,,,,
40144-116547,W,Tristan,Tristan Scherwey,Scherwey,0,0,3000,OTT@NYI,OTT,NYI,,,,,
40144-14158,W,Brian,Brian Gibbons,Gibbons,2.6666666666666665,6,3000,CAR@PHI,CAR,PHI,,,,,
40144-59222,W,Clark,Clark Bishop,Bishop,3.0799999237060547,20,3000,CAR@PHI,CAR,PHI,,,,,
40144-42841,W,Nathan,Nathan Walker,Walker,3.7333332697550454,3,3000,STL@VAN,STL,VAN,,,,,
40144-12122,W,Gabriel,Gabriel Dumont,Dumont,2.6666666666666665,3,3000,MIN@ANH,MIN,ANH,,,,,
40144-108386,C,Samuel,Samuel Asselin,Asselin,0,0,3000,BOS@MON,BOS,MON,,,,,
40144-59246,W,John,John Quenneville,Quenneville,2.568421012476871,19,3000,CHI@SJ,CHI,SJ,,,,,
40144-59253,W,Joshua,Joshua Ho-Sang,Ho-Sang,4.079999923706055,10,3000,OTT@NYI,NYI,OTT,,,,,
40144-59263,W,Nicolas,Nicolas Aube-Kubel,Aube-Kubel,0.3555555608537462,9,3000,CAR@PHI,PHI,CAR,,,,,
40144-42915,W,Valentin,Valentin Zykov,Zykov,4.571428571428571,7,3000,VGK@CBJ,VGK,CBJ,O,Suspension,,,
40144-79790,W,Matthew,Matthew Highmore,Highmore,0,0,3000,CHI@SJ,CHI,SJ,,,,,
40144-79812,W,John,John Hayden,Hayden,1.8285714558192663,7,3000,NJ@WPG,NJ,WPG,,,,,
40144-42973,W,JC,JC Lipon,Lipon,0,0,3000,NJ@WPG,WPG,NJ,,,,,
40144-104423,C,Nikolai,Nikolai Prokhorkin,Prokhorkin,3.200000047683716,2,3000,LA@TOR,LA,TOR,,,,,
40144-42984,W,Justin,Justin Bailey,Bailey,2.1818181818181817,11,3000,STL@VAN,VAN,STL,,,,,
40144-42997,W,Tyrell,Tyrell Goulbourne,Goulbourne,2.4000000953674316,2,3000,VGK@CBJ,VGK,CBJ,,,,,
